date,strategy,portfolio_value,daily_return,tqqq_position,sqqq_position,qqq_close,qqq_open,qqq_high,qqq_low,qqq_volume,ma_50,deviation_pct,cumulative_return
2025-01-31,50d_MA_Strategy,10000.0,0.0,0.0,0.0,522.29,526.92,531.52,521.19,38850000,,,0.0
2025-02-03,50d_MA_Strategy,10000.0,0.0,0.0,0.0,524.47,518.63,525.11,518.23,26046753,,,0.0
2025-02-04,50d_MA_Strategy,10000.0,0.0,0.0,0.0,526.85,521.82,527.01,520.62,21134070,,,0.0
2025-02-05,50d_MA_Strategy,10000.0,0.0,0.0,0.0,529.6,527.36,529.81,525.7413,19434454,,,0.0
2025-02-06,50d_MA_Strategy,10000.0,0.0,0.0,0.0,522.92,530.14,532.1,522.19,29605470,,,0.0
2025-02-07,50d_MA_Strategy,10000.0,0.0,0.0,0.0,522.92,530.14,532.1,522.19,29610000,,,0.0
2025-02-10,50d_MA_Strategy,10000.0,0.0,0.0,0.0,527.99,525.96,529.92,525.83,19325500,,,0.0
2025-02-11,50d_MA_Strategy,10000.0,0.0,0.0,0.0,528.3,522.3,529.19,521.95,25009362,,,0.0
2025-02-12,50d_MA_Strategy,10000.0,0.0,0.0,0.0,535.9,529.98,536.22,529.19,28714799,,,0.0
2025-02-13,50d_MA_Strategy,10000.0,0.0,0.0,0.0,538.15,536.005,538.84,535.67,17862572,,,0.0
2025-02-14,50d_MA_Strategy,10000.0,0.0,0.0,0.0,538.15,536.01,538.84,535.67,17860000,,,0.0
2025-02-18,50d_MA_Strategy,10000.0,0.0,0.0,0.0,539.52,538.57,540.81,536.46,19666861,,,0.0
2025-02-19,50d_MA_Strategy,10000.0,0.0,0.0,0.0,537.23,538.73,539.1,532.46,26550753,,,0.0
2025-02-20,50d_MA_Strategy,10000.0,0.0,0.0,0.0,526.08,538.38,538.4,525.71,47093750,,,0.0
2025-02-21,50d_MA_Strategy,10000.0,0.0,0.0,0.0,526.08,538.38,538.4,525.71,47090000,,,0.0
2025-02-24,50d_MA_Strategy,10000.0,0.0,0.0,0.0,513.32,519.24,519.32,509.44,48940025,,,0.0
2025-02-25,50d_MA_Strategy,10000.0,0.0,0.0,0.0,514.56,515.53,519.66,511.37,34457618,,,0.0
2025-02-26,50d_MA_Strategy,10000.0,0.0,0.0,0.0,500.27,518.13,519.0699,500.05,52447966,,,0.0
2025-02-27,50d_MA_Strategy,10000.0,0.0,0.0,0.0,508.17,500.13,508.78,496.93,47654043,,,0.0
2025-02-28,50d_MA_Strategy,10000.0,0.0,0.0,0.0,508.17,500.13,508.78,496.93,47650000,,,0.0
2025-03-03,50d_MA_Strategy,10000.0,0.0,0.0,0.0,495.55,494.18,503.74,487.735,67875402,,,0.0
2025-03-04,50d_MA_Strategy,10000.0,0.0,0.0,0.0,502.01,496.2,503.63,491.26,46323725,,,0.0
2025-03-05,50d_MA_Strategy,10000.0,0.0,0.0,0.0,488.2,493.69,498.58,486.2,57574332,,,0.0
2025-03-06,50d_MA_Strategy,10000.0,0.0,0.0,0.0,491.79,487.16,493.28,480.53,54714726,,,0.0
2025-03-07,50d_MA_Strategy,10000.0,0.0,0.0,0.0,491.79,487.16,493.28,480.53,54710000,,,0.0
2025-03-10,50d_MA_Strategy,10000.0,0.0,0.0,0.0,471.6,472.35,478.805,467.01,68760771,,,0.0
2025-03-11,50d_MA_Strategy,10000.0,0.0,0.0,0.0,476.92,479.16,481.06,471.79,46971082,,,0.0
2025-03-12,50d_MA_Strategy,10000.0,0.0,0.0,0.0,468.34,476.25,476.2801,466.43,46563349,,,0.0
2025-03-13,50d_MA_Strategy,10000.0,0.0,0.0,0.0,479.66,473.73,480.56,473.12,43563010,,,0.0
2025-03-14,50d_MA_Strategy,10000.0,0.0,0.0,1.0,479.66,473.73,480.56,473.12,43560000,,,0.0
2025-03-17,50d_MA_Strategy,9806.697522461203,-0.019330247753879724,0.0,1.0,474.54,479.41,479.61,472.41,39072265,521.2184,-0.08955631650762896,-0.019330247753879665
2025-03-18,50d_MA_Strategy,10302.205281786006,0.05052748473070513,0.0,1.0,480.89,476.81,485.33,474.87,40430334,520.9248,-0.07685331932747302,0.03022052817860058
2025-03-19,50d_MA_Strategy,9910.155186496053,-0.03805496828752637,0.0,1.0,479.26,476.88,484.55,476.18,36780549,520.5934,-0.0793967038383506,-0.008984481350394709
2025-03-20,50d_MA_Strategy,10005.445140212361,0.009615384615384616,0.0,1.0,480.84,474.08,481.61,472.905,42234874,519.9858,-0.07528244040510348,0.0005445140212361366
2025-03-21,50d_MA_Strategy,9910.155186496053,-0.009523809523809525,0.16688751140628427,0.8331124885937158,480.84,474.08,481.61,472.9,42230000,519.3308000000001,-0.07411615101588445,-0.008984481350394709
2025-03-24,50d_MA_Strategy,9500.069390633487,-0.04138036066492318,0.0,1.0,493.46,491.39,493.62,490.42,26035241,518.863,-0.048958973756078335,-0.04999306093665127
2025-03-25,50d_MA_Strategy,9330.276178553602,-0.017872839144447768,0.0,1.0,484.38,492.3,493.16,482.82,35043357,518.0122,-0.06492549789367898,-0.06697238214463978
2025-03-26,50d_MA_Strategy,9703.264546073347,0.039976133651551414,0.0,1.0,481.62,482.41,486.5799,480.25,33469817,517.1388,-0.06868330127230822,-0.029673545392665257
2025-03-27,50d_MA_Strategy,9873.05775815323,0.017498565691336676,0.0,1.0,468.94,479.81,480.52,468.05,46363797,516.5333999999999,-0.09214002424625382,-0.012694224184676932
2025-03-28,50d_MA_Strategy,10660.786922392692,0.07978573442345648,0.0,1.0,468.94,479.81,480.52,468.05,46360000,515.7563999999999,-0.0907723103387566,0.06607869223926918
2025-03-31,50d_MA_Strategy,10671.920903512684,0.0010443864229764419,0.0,1.0,472.7,467.3,473.63,464.42,41156226,515.2384000000001,-0.08256061660000512,0.06719209035126841
2025-04-01,50d_MA_Strategy,10421.406328312856,-0.02347417840375587,0.0,1.0,476.15,466.12,479.56,465.86,49894489,514.73,-0.07495191653876797,0.04214063283128562
2025-04-02,50d_MA_Strategy,10187.592724793018,-0.022435897435897377,0.0,1.0,450.66,456.44,460.07,450.14,70456338,514.0514,-0.12331724026040962,0.018759272479301762
2025-04-03,50d_MA_Strategy,11838.205425831888,0.1620218579234973,0.0,1.0,422.67,438.14,440.37,422.67,117088441,513.2806,-0.17653229052490982,0.18382054258318875
2025-04-04,50d_MA_Strategy,14017.682230070395,0.18410533740888788,0.0,1.0,422.67,438.14,440.37,422.67,117090000,512.4636,-0.17521946924620602,0.4017682230070395
2025-04-07,50d_MA_Strategy,13964.79581975043,-0.0037728355837967314,0.0,1.0,416.06,438.16,443.1384,409.79,101248060,511.61400000000003,-0.18676971310401988,0.396479581975043
2025-04-08,50d_MA_Strategy,14744.174498149898,0.055810245166434236,0.0,1.0,466.0,415.57,467.83,415.43,142876878,510.73479999999995,-0.08758909712046242,0.4744174498149898
2025-04-09,50d_MA_Strategy,9541.821819833462,-0.35284123088540686,0.0,1.0,446.18,453.56,455.59,432.63,108384092,509.7214,-0.12465907846914022,-0.045817818016653834
2025-04-10,50d_MA_Strategy,10635.735464872712,0.11464410735122524,0.0,1.0,454.4,444.65,455.79,441.33,52483779,508.8818,-0.10706179706171456,0.06357354648727123
2025-04-11,50d_MA_Strategy,10081.81990415309,-0.052080607170897755,0.0,1.0,454.4,444.65,455.79,441.33,52480000,508.15840000000003,-0.10579063536094267,0.008181990415308973
2025-04-14,50d_MA_Strategy,9867.490767593237,-0.021258972943125315,0.0,1.0,457.99,458.54,462.38,456.15,35404210,507.25340000000006,-0.09711792961860885,-0.013250923240676275
2025-04-15,50d_MA_Strategy,9836.872319513257,-0.0031029619181947043,0.0,1.0,444.18,449.03,452.62,437.76,48980552,506.6016,-0.12321634988914368,-0.0163127680486743
2025-04-16,50d_MA_Strategy,10727.590809112646,0.09054895302773062,0.0,1.0,444.1,447.17,447.75,441.36,44837047,505.5442,-0.12154070801326564,0.07275908091126457
2025-04-17,50d_MA_Strategy,10755.425761912626,0.002594706798131811,0.0,1.0,444.1,447.17,447.75,441.36,44840000,504.5064,-0.11973366442923214,0.07554257619126256
2025-04-21,50d_MA_Strategy,11548.72191671208,0.07375776397515528,0.0,1.0,444.48,438.82,447.58,437.62,52304388,503.42379999999997,-0.11708584298159912,0.15487219167120803
2025-04-22,50d_MA_Strategy,10655.219931832693,-0.07736804049168466,0.1993663398885434,0.8006336601114565,454.56,458.17,463.38,452.88,55801136,502.432,-0.09528055537863833,0.0655219931832693
2025-04-23,50d_MA_Strategy,10234.110840981122,-0.03952138891037791,0.3302382588812468,0.6697617411187532,467.35,456.48,467.66,455.83,45956136,501.5092000000001,-0.0681128082994291,0.023411084098112225
2025-04-24,50d_MA_Strategy,9939.850726854227,-0.02875287542798257,0.3562114405135841,0.6437885594864159,472.56,466.97,473.09,465.39,38697063,500.16020000000003,-0.05518271945668613,-0.006014927314577289
2025-04-25,50d_MA_Strategy,9847.387790891715,-0.009302245929378781,0.44413234920167416,0.5558676507983258,472.56,466.97,473.09,465.39,38700000,498.1241999999999,-0.05132093562207963,-0.015261220910828524
2025-04-28,50d_MA_Strategy,9851.057678806268,0.00037267628659319634,0.4690112968290042,0.5309887031709958,475.53,470.17,476.4243,469.59,30613120,496.0406,-0.04134863154346643,-0.014894232119373192
2025-04-29,50d_MA_Strategy,9839.650471744048,-0.0011579677466270824,0.623768577476844,0.376231422523156,475.47,467.13,477.2,462.43,46810610,493.9224,-0.037358904961589015,-0.016034952825595247
2025-04-30,50d_MA_Strategy,9839.505815310866,-1.4701379240709386e-05,0.794989798308086,0.20501020169191397,481.68,483.41,487.18,480.74,43316539,491.78520000000003,-0.020547995344308907,-0.016049418468913428
2025-05-01,50d_MA_Strategy,10042.129329457335,0.020592854758129723,0.8111680731153612,0.1888319268846388,488.83,486.54,490.91,484.83,39218082,490.6468,-0.003702867317182137,0.004212932945733519
2025-05-02,50d_MA_Strategy,10335.278778440843,0.029191961123582792,0.6738263781930436,0.3261736218069564,488.83,486.54,490.91,484.83,39220000,488.9854,-0.00031780089957704835,0.033527877844084286
2025-05-05,50d_MA_Strategy,10275.87851160897,-0.005747330875658694,0.7267446830661357,0.2732553169338643,481.41,479.56,485.05,478.19,32786310,487.5136,-0.012519855856328874,0.027587851160896935
2025-05-06,50d_MA_Strategy,10139.729490525848,-0.013249380179934052,0.8438341393766455,0.15616586062335447,483.3,482.08,485.8,476.782,38109864,486.03560000000004,-0.0056283942986893,0.013972949052584772
2025-05-07,50d_MA_Strategy,10221.79682460927,0.008093641369831492,0.8424449940972397,0.15755500590276028,488.29,488.53,492.7,484.17,39577592,484.4672,0.007890730270284613,0.02217968246092696
2025-05-08,50d_MA_Strategy,10431.956237443472,0.02055992859574725,0.8513085240205434,0.14869147597945664,487.97,490.21,491.54,486.195,27767416,482.86400000000003,0.010574406043937825,0.04319562374434718
2025-05-09,50d_MA_Strategy,10415.246627302413,-0.0016017714952717423,1.0,0.0,487.97,490.21,491.54,486.2,27770000,480.98460000000006,0.01452312610424527,0.04152466273024129
2025-05-12,50d_MA_Strategy,11676.09540517524,0.12105798575788417,1.0,0.0,515.59,509.16,517.39,508.42,53269573,479.07919999999996,0.07621036354740526,0.16760954051752397
2025-05-13,50d_MA_Strategy,12209.395588533214,0.04567453115547483,1.0,0.0,518.68,516.77,519.2279,515.75,47014516,477.1707999999999,0.08699023494312746,0.22093955885332142
2025-05-14,50d_MA_Strategy,12424.834735452661,0.01764535724616718,1.0,0.0,519.25,516.52,521.93,515.17,50153275,475.0884,0.09295449015383248,0.24248347354526614
2025-05-15,50d_MA_Strategy,12463.684417684037,0.0031267765776008933,1.0,0.0,521.51,520.66,521.7,517.1,48394603,473.4564,0.10149530136249087,0.2463684417684037
2025-05-16,50d_MA_Strategy,12615.551357315777,0.012184754888070267,1.0,0.0,521.51,520.66,521.7,517.1,48390000,472.02600000000007,0.10483320834021836,0.2615551357315777
2025-05-19,50d_MA_Strategy,12650.869250253392,0.002799552071668573,1.0,0.0,520.27,519.47,520.93,516.66,42517561,470.97560000000004,0.10466444546171805,0.2650869250253392
2025-05-20,50d_MA_Strategy,12516.661257090458,-0.010608598548297113,1.0,0.0,513.04,516.27,523.0,511.24,71292831,470.1604,0.09120206635862992,0.2516661257090458
2025-05-21,50d_MA_Strategy,11997.48823090753,-0.04147855530474038,1.0,0.0,514.0,513.66,517.71,512.3,55607169,469.3204,0.09520063479022006,0.19974882309075292
2025-05-22,50d_MA_Strategy,12061.060438195234,0.005298793052693545,1.0,0.0,509.24,506.18,511.84,505.58,58368075,468.7632,0.08634807510487177,0.20610604381952344
2025-05-23,50d_MA_Strategy,11711.413298112853,-0.02898975109809669,1.0,0.0,509.24,506.18,511.84,505.58,58370000,468.1104,0.08786303401932531,0.17114132981128533
2025-05-27,50d_MA_Strategy,12527.256624971742,0.06966224366706883,1.0,0.0,518.91,522.18,523.68,518.39,46637175,467.4564,0.11007144195693973,0.2527256624971742
2025-05-28,50d_MA_Strategy,12364.794317458716,-0.012968705948689057,1.0,0.0,519.93,526.33,526.48,517.32,58724069,467.149,0.11298536441263911,0.23647943174587163
2025-05-29,50d_MA_Strategy,12428.366524746423,0.00514138817480719,1.0,0.0,519.11,519.44,520.68,511.93,67662836,467.0146000000001,0.11154983163267256,0.2428366524746423
2025-05-30,50d_MA_Strategy,12361.262528164958,-0.005399261153736793,1.0,0.0,519.11,519.44,520.68,511.93,67660000,466.75100000000003,0.11217758505070151,0.2361262528164958
2025-06-02,50d_MA_Strategy,12647.337460959632,0.023142857142857208,1.0,0.0,527.3,523.56,528.74,522.69,44070330,466.70560000000006,0.1298343109660563,0.26473374609596323
2025-06-03,50d_MA_Strategy,12940.475972341828,0.02317788327282877,1.0,0.0,528.77,528.01,529.84,525.9694,41359322,466.49799999999993,0.13348824646622293,0.29404759723418283
2025-06-04,50d_MA_Strategy,13046.42965115467,0.008187772925764114,1.0,0.0,524.79,530.18,533.05,522.66,61286623,466.3282,0.12536621203693019,0.30464296511546707
2025-06-05,50d_MA_Strategy,12742.695771891189,-0.02328099621007037,1.0,0.0,529.92,530.0,531.8,528.21,42467021,466.63939999999997,0.13560920916664987,0.2742695771891189
2025-06-06,50d_MA_Strategy,13102.938279854854,0.028270509977827138,1.0,0.0,529.92,530.0,531.8,528.21,42470000,466.9668,0.1348130102611149,0.3102938279854854
2025-06-09,50d_MA_Strategy,13162.9786978488,0.004582210242587647,1.0,0.0,534.21,531.17,534.9,528.89,40664795,467.1878,0.14345879751140775,0.3162978697848799
2025-06-10,50d_MA_Strategy,13417.26752699962,0.019318486718540348,1.0,0.0,532.41,535.62,536.78,530.11,53701033,467.978,0.13768168589121701,0.341726752699962
2025-06-11,50d_MA_Strategy,13279.527744542924,-0.010265859436693881,1.0,0.0,533.66,531.09,534.6438,530.84,34104887,468.6966,0.13860437647723492,0.3279527744542924
2025-06-12,50d_MA_Strategy,13367.822476886959,0.006648936170212766,1.0,0.0,526.96,527.68,531.87,525.73,55814443,469.47700000000003,0.12244050294263617,0.33678224768869586
2025-06-13,50d_MA_Strategy,12862.776607879076,-0.03778071334214002,1.0,0.0,526.96,527.68,531.87,525.73,55810000,470.20660000000004,0.12069885875698043,0.28627766078790756
2025-06-16,50d_MA_Strategy,13385.481423355764,0.040637012630422756,1.0,0.0,529.08,531.71,533.325,527.91,42180866,471.14599999999996,0.12296400691080915,0.33854814233557645
2025-06-17,50d_MA_Strategy,12989.921022454486,-0.029551451187335025,1.0,0.0,528.99,530.1,532.55,527.4,43983522,471.9584,0.12084031134947493,0.2989921022454486
2025-06-18,50d_MA_Strategy,12972.262075985676,-0.0013594344752584084,1.0,0.0,528.99,530.1,532.55,527.4,43980000,472.81339999999994,0.1188134684846074,0.29722620759856766
2025-06-20,50d_MA_Strategy,12792.140822003845,-0.013885107541519141,1.0,0.0,526.83,532.26,533.56,524.88,61640000,473.602,0.11238972808391871,0.27921408220038446
2025-06-23,50d_MA_Strategy,13191.233012198885,0.031198233020430774,1.0,0.0,539.78,536.89,540.7,536.27,45441982,474.246,0.13818566735407362,0.3191233012198885
2025-06-24,50d_MA_Strategy,13791.637192138325,0.04551539491298516,1.0,0.0,541.16,542.06,543.31,539.38,44804168,474.7128,0.1399734744881536,0.3791637192138325
2025-06-25,50d_MA_Strategy,13858.741188719794,0.004865556978233159,1.0,0.0,546.22,543.35,546.67,541.52,43811432,475.02840000000003,0.14986809209723037,0.3858741188719794
2025-06-26,50d_MA_Strategy,14236.642643152265,0.027268093781855254,1.0,0.0,548.09,547.26,549.99,544.545,57577147,475.5256000000001,0.15259830385577539,0.4236642643152265
2025-06-27,50d_MA_Strategy,14377.91421490272,0.009923096005953822,1.0,0.0,548.09,547.26,549.99,544.54,57580000,476.3176,0.15068181398293912,0.43779142149027195
2025-06-30,50d_MA_Strategy,14656.925569109872,0.019405551461557334,1.0,0.0,546.99,549.73,550.71,544.66,56166736,477.31700000000006,0.14596798354133614,0.46569255691098715
2025-07-01,50d_MA_Strategy,14282.55590397116,-0.02554216867469885,1.0,0.0,550.8,546.16,551.0,546.12,36538281,478.3368,0.15148991254697522,0.4282555903971161
2025-07-02,50d_MA_Strategy,14568.630836765837,0.020029673590504508,1.0,0.0,556.22,553.18,557.2,553.18,26443524,479.34060000000005,0.16038574658603916,0.4568630836765837
2025-07-03,50d_MA_Strategy,14974.7866055484,0.027878787878787843,1.0,0.0,556.22,553.18,557.2,553.18,26440000,480.26880000000006,0.15814310652701147,0.4974786605548399
2025-07-07,50d_MA_Strategy,14642.798411934828,-0.022169811320754663,1.0,0.0,552.34,553.38,554.01,551.1,36153258,481.21,0.14781488331497694,0.46427984119348276
2025-07-08,50d_MA_Strategy,14660.457358403633,0.0012059816690785615,1.0,0.0,556.25,554.48,557.63,553.1,43045534,482.7428,0.15226990438800955,0.46604573584036335
2025-07-09,50d_MA_Strategy,14967.723026960877,0.020958805107203195,1.0,0.0,555.45,556.89,557.3,552.75,34710913,484.86479999999995,0.14557707633138167,0.49677230269608774
2025-07-10,50d_MA_Strategy,14897.087241085648,-0.00471920717319497,1.0,0.0,554.2,553.3,555.79,552.05,39618635,486.9072000000001,0.13820456957711846,0.4897087241085648
2025-07-11,50d_MA_Strategy,14784.069983685284,-0.007586533902323383,1.0,0.0,554.2,553.3,555.79,552.05,39620000,489.0318,0.13325963669438282,0.47840699836852835
2025-07-14,50d_MA_Strategy,14943.00050190455,0.010750119445771688,1.0,0.0,556.72,560.25,560.8,556.66,43277661,491.30899999999997,0.1331361729583624,0.4943000501904549
2025-07-15,50d_MA_Strategy,14981.850184135923,0.0025998581895532837,1.0,0.0,557.29,557.28,560.21,551.56,52314711,492.60299999999995,0.13131669924868508,0.4981850184135923
2025-07-16,50d_MA_Strategy,15020.699866367298,0.0025931164545025796,1.0,0.0,561.8,558.02,562.31,557.21,40423778,494.3636,0.1364105286068795,0.5020699866367299
2025-07-17,50d_MA_Strategy,15373.878795743438,0.02351281448389372,1.0,0.0,561.26,563.12,564.7262,559.98,50484704,495.92379999999997,0.131746449756999,0.5373878795743438
2025-07-18,50d_MA_Strategy,15320.901956337018,-0.0034458993797380788,1.0,0.0,561.26,563.12,564.73,559.98,50480000,497.50899999999996,0.12814039545013264,0.5320901956337019
2025-07-21,50d_MA_Strategy,15550.46826043151,0.01498386353158134,1.0,0.0,561.25,564.3,564.35,558.61,43270647,498.8986,0.1249781017625626,0.5550468260431509
2025-07-22,50d_MA_Strategy,15310.306588455735,-0.015444015444015437,1.0,0.0,563.81,562.34,563.85,559.58,40215259,500.27799999999996,0.1269933916742291,0.5310306588455734
2025-07-23,50d_MA_Strategy,15511.618578200136,0.013148788927335646,1.0,0.0,565.01,565.13,566.24,563.295,42275541,502.08020000000005,0.12533814318907605,0.5511618578200136
2025-07-24,50d_MA_Strategy,15614.040467719216,0.006602914389799616,1.0,0.0,566.37,564.93,567.695,564.27,30630813,503.7798,0.12424118632783605,0.5614040467719217
2025-07-25,50d_MA_Strategy,15702.335200063251,0.005654829224157431,1.0,0.0,566.37,564.93,567.7,564.27,30630000,505.4776,0.12046508094522884,0.5702335200063251
2025-07-28,50d_MA_Strategy,15854.202139694993,0.009671614934772824,1.0,0.0,567.26,570.76,572.11,566.53,45463317,507.39520000000005,0.11798456114681405,0.5854202139694993
2025-07-29,50d_MA_Strategy,15783.566353819764,-0.004455335263978678,0.9325922446405124,0.06740775535948762,568.02,568.18,570.62,565.05,43433777,509.0422000000001,0.11586033535137141,0.5783566353819765
2025-07-30,50d_MA_Strategy,15832.1670495713,0.0030791960867433224,0.7144051364877487,0.2855948635122513,565.01,574.54,574.63,563.87,64613590,510.4876000000001,0.10680455313703972,0.5832167049571301
2025-07-31,50d_MA_Strategy,15722.966526043132,-0.006897383231635682,0.6990422608036594,0.3009577391963406,553.88,558.83,559.02,551.68,69400789,511.7736,0.08227544367274905,0.5722966526043132
2025-08-01,50d_MA_Strategy,15347.58188840047,-0.02387492443114247,0.7991566114456724,0.2008433885543276,553.88,558.83,559.02,551.68,69400000,513.118,0.07943981696218012,0.5347581888400469
2025-08-04,50d_MA_Strategy,15850.149688600286,0.03274573179372657,0.9065319826780374,0.09346801732196264,560.27,565.39,566.5607,559.73,48666640,514.4899999999999,0.08898132130848042,0.5850149688600286
2025-08-05,50d_MA_Strategy,15582.460595117069,-0.016888742298487174,0.9188172727898352,0.08118272721016484,567.32,561.11,567.76,560.63,41823677,515.9662000000001,0.09952938777772646,0.5582460595117069
2025-08-06,50d_MA_Strategy,16069.768269962462,0.031272832160929354,0.994631307920938,0.005368692079061987,569.24,571.67,573.32,565.11,44462972,517.4173999999999,0.1001562761515173,0.6069768269962462
2025-08-07,50d_MA_Strategy,16230.862211674214,0.0100246586637386,0.9737324514166822,0.026267548583317812,574.55,570.45,574.77,570.15,35255472,518.8697999999999,0.10731054303025542,0.6230862211674214
2025-08-08,50d_MA_Strategy,16645.75727317898,0.025562108537052885,1.0,0.0,574.55,570.45,574.77,570.15,35260000,520.269,0.10433256642236986,0.664575727317898
2025-08-11,50d_MA_Strategy,16497.650491885506,-0.008897569444444371,1.0,0.0,580.05,575.16,580.35,572.485,42271441,521.4322000000001,0.11241691633159569,0.6497650491885506
2025-08-12,50d_MA_Strategy,17108.139419656178,0.03700459820451057,1.0,0.0,580.34,582.76,583.3199,578.94,41209294,522.6716,0.11033390756260722,0.7108139419656178
2025-08-13,50d_MA_Strategy,17133.42594329165,0.0014780405405405465,0.9395896493025511,0.060410350697448933,579.89,578.28,581.88,577.91,45425043,524.0774,0.10649686477608074,0.7133425943291651
2025-08-14,50d_MA_Strategy,17092.35357219325,-0.002397207145514474,0.9197874532288088,0.08021254677119116,577.34,579.8,579.84,575.5743,49480161,525.5736,0.09849505378504546,0.709235357219325
2025-08-15,50d_MA_Strategy,16890.61862746656,-0.011802642852818297,0.7597448472392321,0.24025515276076792,577.34,579.8,579.84,575.57,49480000,526.9482,0.09562951348918164,0.6890618627466559
2025-08-18,50d_MA_Strategy,16878.806193668035,-0.0006993487958645613,0.6856198270946473,0.3143801729053527,569.28,576.39,576.56,568.25,53752635,528.2292,0.0777139923351454,0.6878806193668036
2025-08-19,50d_MA_Strategy,16624.56589202704,-0.015062694524946477,0.6278641045179466,0.3721358954820534,565.9,568.33,568.45,558.84,76781087,529.5948000000001,0.068552787905017,0.662456589202704
2025-08-20,50d_MA_Strategy,16546.37874839404,-0.004703108889628113,0.7695023949663861,0.23049760503361394,563.28,564.35,566.49,560.98,46436899,530.9444,0.060902045487248764,0.6546378748394039
2025-08-21,50d_MA_Strategy,16423.354358321747,-0.007435124744998004,0.7553942258384947,0.2446057741615053,571.97,564.67,573.99,563.27,51502129,531.8714,0.07539153261483891,0.6423354358321747
2025-08-22,50d_MA_Strategy,16801.31254492129,0.023013458660960523,0.7500899507553178,0.2499100492446822,571.97,564.67,573.99,563.27,51500000,532.6436000000001,0.07383248385975145,0.680131254492129
2025-08-25,50d_MA_Strategy,16729.975375331793,-0.004245928370105973,0.7487697687651361,0.2512302312348639,572.61,569.83,572.92,568.8,34103014,533.3942000000001,0.07352123438912522,0.6729975375331793
2025-08-26,50d_MA_Strategy,16823.809095468212,0.005608718365167155,0.7952636221173705,0.20473637788262955,573.49,571.59,574.405,570.37,36927144,534.1436,0.07366258811300934,0.6823809095468212
2025-08-27,50d_MA_Strategy,16872.19684372791,0.0028761470119589875,0.6610773022125992,0.3389226977874008,577.08,574.11,578.0,572.46,46787857,534.8592,0.07893815793016191,0.687219684372791
2025-08-28,50d_MA_Strategy,16971.77940026639,0.005902168962395718,0.6461082275261202,0.3538917724738798,570.4,574.655,575.03,568.54,56030409,535.6650000000001,0.06484463237284477,0.697177940026639
2025-08-29,50d_MA_Strategy,16798.75168277081,-0.01019502513053315,0.6246637070758103,0.3753362929241897,570.4,574.66,575.03,568.54,56030000,536.45,0.0632864199832229,0.6798751682770809
2025-09-02,50d_MA_Strategy,16689.079236059482,-0.0065286069335622875,0.7034589908680962,0.29654100913190384,570.07,569.23,571.695,566.725,54230213,537.2697999999999,0.06104977424750123,0.6689079236059482
2025-09-03,50d_MA_Strategy,16853.834484107494,0.009872039416772196,0.7055459238936892,0.2944540761063108,575.23,570.74,575.6,569.025,47526280,538.2923999999999,0.0686199545079962,0.6853834484107494
2025-09-04,50d_MA_Strategy,17036.13419718786,0.010816512601465586,0.6947670189748036,0.30523298102519636,576.06,580.49,581.12,571.53,68342532,539.2373999999999,0.06828643562186171,0.7036134197187861
2025-09-05,50d_MA_Strategy,17063.040259504236,0.001579352569365128,0.7617451206728623,0.23825487932713774,576.06,580.49,581.12,571.53,68340000,540.3288,0.06612862390455579,0.7063040259504236
2025-09-08,50d_MA_Strategy,17188.820408478245,0.007371496934958446,0.7532827455278962,0.2467172544721038,580.51,579.67,580.94,577.04,44007592,541.4442,0.07215110993893732,0.7188820408478245
2025-09-09,50d_MA_Strategy,17259.978042427443,0.004139762488536051,0.7994725770018171,0.20052742299818294,580.7,583.74,583.77,578.55,49307959,542.3471999999998,0.07071632341791428,0.7259978042427443
2025-09-10,50d_MA_Strategy,17272.647684874915,0.000734047425571926,0.8319008224873549,0.16809917751264514,584.08,583.24,584.88,581.62,44745766,543.2964,0.0750669432008018,0.7272647684874916
2025-09-11,50d_MA_Strategy,17464.837407270876,0.011126824671139044,0.8208350119541251,0.17916498804587488,586.66,585.04,587.86,584.1,50745886,544.2606,0.07790275467303717,0.7464837407270876
2025-09-12,50d_MA_Strategy,17607.519438336934,0.008169674170951989,0.8875758141221679,0.1124241858778321,586.66,585.04,587.86,584.1,50750000,545.2235999999999,0.07599891127236616,0.7607519438336935
2025-09-15,50d_MA_Strategy,17957.866957874106,0.019897607994363985,0.8531403531368433,0.14685964686315667,591.18,592.61,592.86,590.49,36942130,546.2017999999999,0.08234722038631147,0.7957866957874107
2025-09-16,50d_MA_Strategy,17922.81084346516,-0.0019521313133226744,0.9321897154296606,0.06781028457033944,590.0,591.1,591.75,584.365,69384820,547.0378,0.07853607191312932,0.7922810843465159
2025-09-17,50d_MA_Strategy,17826.39345307562,-0.00537959091526603,0.9866755270195292,0.013324472980470792,595.32,594.91,598.14,592.96,61069294,547.5694,0.08720465387583762,0.782639345307562
2025-09-18,50d_MA_Strategy,18292.16599956819,0.02612825458602283,0.97013317429422,0.02986682570578003,599.35,597.33,600.05,595.85,58196109,548.0716,0.09356149816921737,0.8292165999568191
2025-09-19,50d_MA_Strategy,18632.959751727165,0.018630584927286403,0.9340036189352574,0.06599638106474259,599.35,597.33,600.05,595.85,58200000,548.8578,0.09199504862643844,0.8632959751727165
2025-09-22,50d_MA_Strategy,18906.452498495833,0.014677901439856846,0.883110836442228,0.11688916355777201,598.2,602.37,602.57,596.98,64635486,549.4648000000001,0.08869576358667554,0.8906452498495834
